project_id	donor_id	file_id	bundle_id	object_id	filename	SM	LB	PL	PM	PU	AS	PI	CN	DT
PRAD-FR	DO229069	FI802626	18a08d32-77a5-5f65-aed7-5a9d2eaf7527	EGAR00001503006	087ebafd2279371d27d23bbcb7fa960e.ls1800_C3BPNACXX_2_16nf.ua.bam	NONE								
PRAD-FR	DO229113	FI802654	c48df611-f3df-55e5-8c79-c01a9a4c3cfe	EGAR00001503676	7d599c390aabacb4d780bc0caaf50ecc.ls2501_C4E15ACXX_8_10nf.ua.bam	NONE								
PRAD-FR	DO229083	FI802658	6031b5bb-eeea-5cb4-bee6-5f491c6a384b	EGAR00001503619	a3f549969c46a5bd6e78643f536d1ea0.ls1595_D2GRGACXX_4_12nf.ua.bam	NONE								
PRAD-FR	DO229066	FI802660	9da7e02d-aa3c-5541-a256-12e23f72917b	EGAR00001502819	60309f7f99568692bfa3db0e68e3bbe5.ls735_D1YKDACXX_3_12nf.ua.bam	NONE								
PRAD-FR	DO229117	FI802569	22b98072-5a26-5d90-8d82-6dacd6c2d84a	EGAR00001503841	c11ee52881c42a320eccd66376eb05dd.ls2551_C454HACXX_5_1nf.ua.bam	NONE								
PRAD-FR	DO229081	FI802577	c5705ba5-b1de-597d-a18b-b8e28f3096fb	EGAR00001503549	917728aed12cdba0ee1baa42c0e1f850.ls452_C1PA7ACXX_5_12nf.ua.bam	NONE								
PRAD-FR	DO229076	FI802572	e123e062-a92f-57cc-8a6b-983c56b53a48	EGAR00001503400	c5d659088b74ca69b49e2c1ebae7cf5d.ls139_D112TACXX_7_4.ua.bam	NONE								
PRAD-FR	DO229066	FI802581	b32b4eaf-87c1-5db8-85d0-34ab2f4af544	EGAR00001502837	7f5138b1f2bb68539715532f94317a2a.ls763_D1YTDACXX_2_12nf.ua.bam	NONE								
PRAD-FR	DO229068	FI802585	077b8499-1306-5742-984f-a905a49e2eb0	EGAR00001502960	ed61bf84bc9b871ac851ef30abe7fb11.ls722_D1WUUACXX_8_4.ua.bam	NONE								
PRAD-FR	DO229073	FI802515	8301df47-83c3-5e72-b2d5-1497a4fa0b2c	EGAR00001503269	aef417ca3feb5b02688178fcf5555ac6.ls2592_C4527ACXX_8_5nf.ua.bam	NONE								
